complex_name,smiles,fragment_screen,pb_valid,artefact
A71EV2A-x4963a,COC[C@]12C[C@](C(N)=O)(CN1C(=O)Cc1ccccc1OC)C2,False,True,False
A71EV2A-x4963b,COC[C@]12C[C@](C(N)=O)(CN1C(=O)Cc1ccccc1OC)C2,False,True,False
A71EV2A-x4967a,COc1ccncc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2CCCC[C@H]21,False,True,False
A71EV2A-x4967b,COc1ccncc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2CCCC[C@H]21,False,True,False
A71EV2A-x4967c,COc1ccncc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2CCCC[C@H]21,False,True,False
A71EV2A-x4974a,Cn1ncc2ccc(CN3C[C@H](C(N)=O)CCC3=O)cc21,False,True,False
A71EV2A-x4977a,CSc1ccc2ncccc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x4977b,CSc1ccc2ncccc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x4979a,NC(=O)[C@H]1CCCN(C(=O)Cc2ncncc2Cl)C1,False,True,False
A71EV2A-x4979b,NC(=O)[C@H]1CCCN(C(=O)Cc2ncncc2Cl)C1,False,True,False
A71EV2A-x4980a,Cn1ncc2ccc(CN3C[C@@H](C(N)=O)CCC3=O)cc21,False,True,False
A71EV2A-x4986a,CSc1ccc(N2CCCC2=O)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x4986b,CSc1ccc(N2CCCC2=O)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x4935a,CSc1cscc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x4940a,CSc1ccccc1CC(=O)N1CCC[C@](O)(C(N)=O)C1,False,True,False
A71EV2A-x4943a,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CCSc3ccccc32)C1,False,True,False
A71EV2A-x4943b,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CCSc3ccccc32)C1,False,True,False
A71EV2A-x4947a,CSc1ccccc1CC(=O)N1C[C@@H]2C[C@]2(C(N)=O)C1,False,True,False
A71EV2A-x4949a,CSc1cc2c(cc1NC(=O)N1CCC[C@H](C(N)=O)C1)CCC(=O)N2,False,True,False
A71EV2A-x4954a,CCc1ccsc1CN1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x4959a,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2SC2CC2)C1,False,True,False
A71EV2A-x4959b,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2SC2CC2)C1,False,True,False
A71EV2A-x4992a,Cn1cc(CC(=O)N2C[C@@H](C(N)=O)C[C@H]3C[C@H]32)cn1,False,True,False
A71EV2A-x4994a,Cn1nc(CC(=O)N2CC(C(N)=O)C2)c2ccccc21,False,True,False
A71EV2A-x4998a,CSc1cscc1CC(=O)N1CC(C(N)=O)C1,False,True,False
A71EV2A-x4998b,CSc1cscc1CC(=O)N1CC(C(N)=O)C1,False,True,False
A71EV2A-x5015a,C=Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,False,True,False
A71EV2A-x5015b,C=Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,False,True,False
A71EV2A-x5016a,C=Cc1ncccc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5022a,CSc1nc2c(cc1NC(=O)N1CCC[C@H](C(N)=O)C1)CCCC2,False,True,False
A71EV2A-x5022b,CSc1nc2c(cc1NC(=O)N1CCC[C@H](C(N)=O)C1)CCCC2,False,True,False
A71EV2A-x5028a,CSc1ccccc1CC(=O)N1CC[C@H](CC(N)=O)C1,False,True,False
A71EV2A-x5036a,COc1cccc(CN2C[C@@H](C(N)=O)CCC2=O)c1,False,True,False
A71EV2A-x5036b,COc1cccc(CN2C[C@@H](C(N)=O)CCC2=O)c1,False,True,False
A71EV2A-x5039a,CSc1ncncc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5039b,CSc1ncncc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5052a,NC(=O)[C@@H]1CCC(=O)N([C@@H]2CCCc3ccccc32)C1,False,True,False
A71EV2A-x5065a,CSc1ccccc1CCN1C[C@@H](C(N)=O)CC1=O,False,True,False
A71EV2A-x5073a,NC(=O)[C@H]1CCC(=O)N([C@@H]2CCCc3ccccc32)C1,False,True,False
A71EV2A-x5079a,NC(=O)[C@H]1CCCN(C(=O)Cc2cccnc2Cl)C1,False,True,False
A71EV2A-x5079b,NC(=O)[C@H]1CCCN(C(=O)Cc2cccnc2Cl)C1,False,True,False
A71EV2A-x5081a,NC(=O)[C@H]1CCCN(C(=O)Cc2cncnc2Cl)C1,False,True,False
A71EV2A-x5081b,NC(=O)[C@H]1CCCN(C(=O)Cc2cncnc2Cl)C1,False,True,False
A71EV2A-x5082a,N#Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,False,True,False
A71EV2A-x5082b,N#Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,False,True,False
A71EV2A-x5090a,Cn1cc(NS(=O)(=O)N2CCC[C@H](C(N)=O)C2)cn1,False,True,False
A71EV2A-x5091a,Cc1cccc(N(C)C(=O)N2CC[C@H](C(N)=O)C2)c1,False,True,False
A71EV2A-x5104a,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5106a,Cn1ccnc1[C@@H](c1ccccc1)N1C[C@@H](C(N)=O)CC1=O,False,True,False
A71EV2A-x5150a,Cn1cc(NS(=O)(=O)N2CCC[C@H](C(N)=O)C2)cn1,False,True,False
A71EV2A-x5151a,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3c2SCC3)C1,False,True,False
A71EV2A-x5171a,CSc1ccccc1CC(=O)N1C[C@H](C(N)=O)C[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5171b,CSc1ccccc1CC(=O)N1C[C@H](C(N)=O)C[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5177a,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,False,True,False
A71EV2A-x5182a,CSc1ccncc1NS(=O)(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5200a,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5203a,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)CC1,False,True,False
A71EV2A-x5203b,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)CC1,False,True,False
A71EV2A-x5210a,NC(=O)[C@H]1CCC(=O)N([C@H]2CCCc3ccccc32)C1,False,True,False
A71EV2A-x5210b,NC(=O)[C@H]1CCC(=O)N([C@H]2CCCc3ccccc32)C1,False,True,False
A71EV2A-x5212a,N#Cc1ncncc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5213a,NC(=O)[C@H]1CCCN(C(=O)Cc2ccnc(Cl)n2)C1,False,True,False
A71EV2A-x5213b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccnc(Cl)n2)C1,False,True,False
A71EV2A-x5219a,C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5219b,C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5221a,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3ncsc23)C1,False,True,False
A71EV2A-x5222a,Cc1[nH]c2cc(C#N)ccc2c1CCN1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5226a,CNC(=O)c1oc2ccccc2c1CN1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5231a,CS[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5247a,CSc1ccc(Br)cc1CC(=O)N1C[C@H](C(N)=O)CC[C@H]1C,False,True,False
A71EV2A-x5247b,CSc1ccc(Br)cc1CC(=O)N1C[C@H](C(N)=O)CC[C@H]1C,False,True,False
A71EV2A-x5249a,CSc1cccc2c1N(C(=O)N1CCC[C@H](C(N)=O)C1)CCCO2,False,True,False
A71EV2A-x5255a,Cc1ccccc1CC(=O)N1C[C@H]2C[C@@](C(N)=O)(C1)C2,False,True,False
A71EV2A-x5258a,Cn1ccnc1[C@@H](c1ccccc1)N1C[C@@H](C(N)=O)CC1=O,False,True,False
A71EV2A-x5261a,CSc1ccc2cnccc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5262a,CSc1ccccc1CC(=O)N1C[C@H]2C[C@]1(CC(N)=O)C2,False,True,False
A71EV2A-x5262b,CSc1ccccc1CC(=O)N1C[C@H]2C[C@]1(CC(N)=O)C2,False,True,False
A71EV2A-x5268a,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5276a,CSc1ccc(C2CC2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5277a,NC(=O)[C@]12CN(C(=O)Cc3ccccc3Cl)C[C@H](C1)C2,False,True,False
A71EV2A-x5278a,COc1ccc(Cl)cc1NS(=O)(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5283a,CSc1ccc2scnc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5283b,CSc1ccc2scnc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5288a,CCCSc1cccc(OC)c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5288b,CCCSc1cccc(OC)c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5289a,COc1cccc(SC(C)C)c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5289b,COc1cccc(SC(C)C)c1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5317a,CNC(=O)[C@@H](c1cccc(C)c1)N1C[C@@H](C(N)=O)CC1=O,False,True,False
A71EV2A-x5339a,CSc1ccc(Br)cc1CC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,False,True,False
A71EV2A-x5339b,CSc1ccc(Br)cc1CC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,False,True,False
A71EV2A-x5351a,NC(=O)[C@H]1CCCN(C(=O)OC2CCCCC2)C1,False,True,False
A71EV2A-x5359a,C=Cc1ccccc1CS(=O)(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5359b,C=Cc1ccccc1CS(=O)(=O)N1CCC[C@H](C(N)=O)C1,False,False,True
A71EV2A-x5366a,CSc1ccc(Br)cc1CC(=O)N1C[C@@H](C(N)=O)CC[C@H]1C,False,True,False
A71EV2A-x5366b,CSc1ccc(Br)cc1CC(=O)N1C[C@@H](C(N)=O)CC[C@H]1C,False,True,False
A71EV2A-x5381a,CC[C@@H](c1cccc2cc[nH]c12)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5381b,CC[C@@H](c1cccc2cc[nH]c12)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5383a,CSc1ccccc1[C@@H](NC(C)=O)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5387a,CSc1ccccc1CC(=O)N1C[C@@H](O)C[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5387b,CSc1ccccc1CC(=O)N1C[C@@H](O)C[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5388a,CSc1ccc(Br)cc1CC(=O)N1CC[C@](O)(C(N)=O)C1,False,True,False
A71EV2A-x5389a,COc1cccc2c1N(C(=O)N1CCC[C@H](C(N)=O)C1)CCS2,False,True,False
A71EV2A-x5393a,Cc1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5394a,NC(=O)[C@H]1CCCN(C(=O)Cc2ccccc2Cl)C1,False,True,False
A71EV2A-x5394b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccccc2Cl)C1,False,True,False
A71EV2A-x5398a,COC[C@]1(C)C[C@H](C(N)=O)CN1C(=O)Cc1cc(Br)ccc1SC,False,True,False
A71EV2A-x5401a,NC(=O)[C@H]1CCCN(C(=O)Oc2ccccc2)C1,False,True,False
A71EV2A-x5402a,NC(=O)[C@H]1CCCN(C(=O)Oc2ccccc2F)C1,False,True,False
A71EV2A-x5403a,CSc1ccc(SC(C)(C)C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5409a,NC(=O)CC1CCN(C(=O)c2cccc(F)c2)CC1,False,True,False
A71EV2A-x5409b,NC(=O)CC1CCN(C(=O)c2cccc(F)c2)CC1,False,True,False
A71EV2A-x5424a,Cc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)s1,False,True,False
A71EV2A-x5424b,Cc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)s1,False,True,False
A71EV2A-x5425a,NC(=O)[C@H]1CCCN(C(=O)Cc2ccsc2)C1,False,True,False
A71EV2A-x5425b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccsc2)C1,False,True,False
A71EV2A-x5427a,NC(=O)[C@H]1CCN(C(=O)Cc2c(Cl)cccc2Cl)C1,False,True,False
A71EV2A-x5431a,NC(=O)[C@H]1CCN(C(=O)[C@@H]2SCCc3sccc32)C1,False,True,False
A71EV2A-x5431b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2SCCc3sccc32)C1,False,True,True
A71EV2A-x5448a,N#Cc1nccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,False,True,False
A71EV2A-x5449a,CSc1ccc(S(C)(=O)=O)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5449b,CSc1ccc(S(C)(=O)=O)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5452a,CSc1ccc2c(c1)[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCO2,False,True,False
A71EV2A-x5452b,CSc1ccc2c(c1)[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCO2,False,True,False
A71EV2A-x5460a,NC(=O)[C@H]1CCC(=O)N(c2cccc3ccccc23)C1,False,True,False
A71EV2A-x5461a,CSc1ccccc1[C@@H]([NH3+])C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5462a,Cc1cccc2cccc(N3C[C@@H](C(N)=O)CCC3=O)c12,False,True,False
A71EV2A-x5466a,C#Cc1ccc(C)c(OC(=O)N2CCC[C@H](C(N)=O)C2)c1,False,True,False
A71EV2A-x5475a,CSc1ccc2c(c1)[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCO2,False,True,False
A71EV2A-x5475b,CSc1ccc2c(c1)[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCO2,False,True,False
A71EV2A-x5479a,Cc1ccc2cccnc2c1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5482a,Cc1cc2sccc2c(Cl)c1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5488a,COC[C@H]1CC[C@H](C(N)=O)CN1C(=O)Cc1ccccc1SC,False,True,False
A71EV2A-x5489a,N#Cc1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5489b,N#Cc1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5494a,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)[C@@H]1C,False,True,False
A71EV2A-x5497a,CN(C)C(=O)[C@@H](c1ccccc1)N1C[C@@H](C(N)=O)CC1=O,False,True,False
A71EV2A-x5509a,CSc1ccc(-c2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5512a,CSc1ccc(C(=O)Nc2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5512b,CSc1ccc(C(=O)Nc2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5525a,CSc1ccc(-c2cc[nH]n2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5525b,CSc1ccc(-c2cc[nH]n2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5526a,CSc1ccc(-c2ccccc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5533a,CSc1ccc(OC2CC2)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5539a,CCSc1ccccc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5539b,CCSc1ccccc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5544a,CSc1ncnc(-c2cn[nH]c2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5550a,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CC[C@H]2c2ccc(Cl)cc2)C1,False,True,False
A71EV2A-x5556a,C[C@@H](c1ccc(Cl)c(Br)c1)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5559a,N#Cc1ccc(Br)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5570a,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CSc3ccccc32)C1,False,True,False
A71EV2A-x5572a,Cc1ccc2ccccc2c1N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5576a,NC(=O)[C@H]1CCCN(C(=O)Oc2ccccc2N2CCCCC2)C1,False,True,False
A71EV2A-x5576b,NC(=O)[C@H]1CCCN(C(=O)Oc2ccccc2N2CCCCC2)C1,False,True,False
A71EV2A-x5581a,CSc1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5584a,CN1CCc2cc(F)c(OC(=O)N3CCC[C@H](C(N)=O)C3)cc2C1,False,True,False
A71EV2A-x5584b,CN1CCc2cc(F)c(OC(=O)N3CCC[C@H](C(N)=O)C3)cc2C1,False,True,False
A71EV2A-x5594a,N#Cc1ccncc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5594b,N#Cc1ccncc1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5598a,CSc1ccc(N2CCOCC2)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5598b,CSc1ccc(N2CCOCC2)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5599a,Cc1ccc2c(c1OC(=O)N1CCC[C@H](C(N)=O)C1)CCC2,False,True,False
A71EV2A-x5599b,Cc1ccc2c(c1OC(=O)N1CCC[C@H](C(N)=O)C1)CCC2,False,True,False
A71EV2A-x5604a,CSc1ccc(-n2cccn2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5608a,NC(=O)[C@H]1CCC(=O)N(Cc2ccsc2)C1,False,True,False
A71EV2A-x5608b,NC(=O)[C@H]1CCC(=O)N(Cc2ccsc2)C1,False,True,False
A71EV2A-x5635a,NC(=O)[C@H]1CCC(=O)N(Cc2cc(F)cnc2C(F)(F)F)C1,False,True,False
A71EV2A-x5635b,NC(=O)[C@H]1CCC(=O)N(Cc2cc(F)cnc2C(F)(F)F)C1,False,True,False
A71EV2A-x5665a,NC(=O)[C@H]1CCC(=O)N([C@@H](CC(F)(F)F)c2cc(Cl)cc(Cl)c2)C1,False,True,False
A71EV2A-x5666a,CSc1ncnc(N2CCc3ccsc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5673a,C[C@@H](c1cccc(Cl)c1F)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5676a,CC[C@@H](c1ccc(Cl)c(Cl)c1)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5687a,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CC2,False,True,False
A71EV2A-x5699a,CC[C@@H](c1cc(F)cc(Br)c1)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5705a,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCCN2C(=O)c2cccs2)C1,False,True,False
A71EV2A-x5705b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCCN2C(=O)c2cccs2)C1,False,True,False
A71EV2A-x5721a,Cn1ncc2ccc(CN3C[C@@H](C(N)=O)CC(C)(C)C3=O)cc21,False,True,False
A71EV2A-x5721b,Cn1ncc2ccc(CN3C[C@@H](C(N)=O)CC(C)(C)C3=O)cc21,False,True,False
A71EV2A-x5727a,Cc1ccc([C@H](c2nccn2C)N2C[C@@H](C(N)=O)CCC2=O)cc1,False,True,False
A71EV2A-x5728a,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCOc3ccc(Cl)cc32)C1,False,True,False
A71EV2A-x5744a,C[C@@H](c1ccc2[nH]ncc2c1)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5747a,C#C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5753a,CCn1ncc2c1C[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)CC2,False,True,False
A71EV2A-x5758a,CSc1ccc(Br)cc1CC(=O)N1[C@H]2CC[C@H](C(N)=O)[C@@H]1CC2,False,True,False
A71EV2A-x5758b,CSc1ccc(Br)cc1CC(=O)N1[C@H]2CC[C@H](C(N)=O)[C@@H]1CC2,False,True,False
A71EV2A-x5764a,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCc3cccc(Br)c32)C1,False,True,False
A71EV2A-x5764b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCc3cccc(Br)c32)C1,False,True,False
A71EV2A-x5766a,C[C@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,False,True,False
A71EV2A-x5777a,C[C@@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,False,True,False
A71EV2A-x5777b,C[C@@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,False,True,False
A71EV2A-x5779a,NC(=O)[C@H]1CCN(C(=O)Cn2cc(Br)cc(Cl)c2=O)C1,False,True,False
A71EV2A-x5788a,CSc1cccc(-n2ccnc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5793a,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2Cl)C1,False,True,False
A71EV2A-x5793b,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2Cl)C1,False,True,False
A71EV2A-x5798a,NC(=O)[C@H]1C[C@H]2C[C@H]2N(C(=O)Cc2ccccc2Cl)C1,False,True,False
A71EV2A-x5798b,NC(=O)[C@H]1C[C@H]2C[C@H]2N(C(=O)Cc2ccccc2Cl)C1,False,True,False
A71EV2A-x5802a,NC(=O)[C@H]1C[C@@H]2C[C@@H]2N(C(=O)Cc2ccccc2Cl)C1,False,True,False
A71EV2A-x5802b,NC(=O)[C@H]1C[C@@H]2C[C@@H]2N(C(=O)Cc2ccccc2Cl)C1,False,True,False
A71EV2A-x5808a,CSc1ncnc(N2CC(c3nncn3C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5808b,CSc1ncnc(N2CC(c3nncn3C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5819a,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,False,True,False
A71EV2A-x5819b,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,False,True,False
A71EV2A-x5822a,NC(=O)[C@H]1CCN(C(=O)C2(c3ccc4c(c3)OCO4)CCOCC2)C1,False,True,False
A71EV2A-x5824a,NC(=O)[C@H]1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)C1,False,True,False
A71EV2A-x5824b,NC(=O)[C@H]1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)C1,False,True,False
A71EV2A-x5830a,CSc1ccc(Br)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x5833a,CSc1ccc(-n2ccnc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5836a,CSc1ccc(-c2cn[nH]c2)cc1CC(=O)N1C[C@@H](C([NH3+])=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x5850a,CSc1cccc2c1[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,False,True,False
A71EV2A-x5854a,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,False,True,False
A71EV2A-x5857a,CSc1cccc(-c2ccc(C(F)(F)F)o2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5864a,CSc1ccc(-c2csc(C(F)F)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5868a,CC(C)[C@@H](c1cc(Cl)cc(Br)c1)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5877a,COc1ncc(-c2ccc(SC)c(CC(=O)N3CCC[C@H](C(N)=O)C3)c2)cc1C#N,False,True,False
A71EV2A-x5879a,CSc1ccc(-c2cc(C)c(=O)n(C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5879b,CSc1ccc(-c2cc(C)c(=O)n(C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5884a,CSc1cccc(-c2ccc(C(F)(F)F)cc2C#N)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5891a,CSc1ccc(Br)cc1[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x5894a,C[C@@H](c1nccc2ccccc12)N1C[C@@H](C(N)=O)CCC1=O,False,True,False
A71EV2A-x5898a,Cn1ccnc1[C@@H](c1ccccc1)[N@H+]1C[C@H]2C[C@@](C(N)=O)(C1)C2,False,True,False
A71EV2A-x5949a,CN(C)c1cccc2c1C[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)S2,False,True,False
A71EV2A-x5992a,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC[C@@H]1CO,False,True,False
A71EV2A-x5992b,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC[C@@H]1CO,False,True,False
A71EV2A-x5995a,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,False,True,False
A71EV2A-x5995b,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,False,True,False
A71EV2A-x6021a,CNc1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
A71EV2A-x6025a,CSc1ccc(-c2cccc3cnn(C)c23)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,False,True,False
