query	target	release_date	sucos_shape	pocket_qcov	sucos_shape_pocket_qcov
A71EV2A-x7261a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.04528794480511	88.46153846153847	30.11698548963529
A71EV2A-x3612a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.69097420234069	95.45454545454544	42.65956628405247
A71EV2A-x5894a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.17774443553555	92.0	42.48352488069271
A71EV2A-x3940a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.14736833583768	91.30434782608695	37.569336306634405
A71EV2A-x5366b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.97825984783495	92.5925925925926	36.09098134058792
A71EV2A-x4903b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.087781983802	92.3076923076923	38.85026029274031
A71EV2A-x4703a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.96414195631717	91.30434782608695	44.7063904818548
A71EV2A-x7445a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.69884898426032	88.46153846153847	38.65667410146105
A71EV2A-x3663a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.09223929721552	88.0	36.161170581549655
A71EV2A-x5258a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.7260405946256	95.65217391304348	37.04229969920709
A71EV2A-x3509b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	49.12944082796172	92.0	45.19908556172479
A71EV2A-x4708a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.45221570367861	86.36363636363636	35.79964083499516
A71EV2A-x7475a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.23491065130876	92.5925925925926	31.698991343804405
A71EV2A-x5764b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.00950871039406	95.0	42.75903327487436
A71EV2A-x7026a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.99207929077172	92.0	32.19271294750998
A71EV2A-x7317a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.58398848443727	92.3076923076923	31.92368167794209
A71EV2A-x3895a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.017331905388005	95.45454545454544	39.15290772787037
A71EV2A-x3706a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	52.66975712036053	91.30434782608695	48.08977824032917
A71EV2A-x4650a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.30523944371469	92.0	37.08082028821752
A71EV2A-x3694a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.09568772835261	88.46153846153847	36.35387760585039
A71EV2A-x4298a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	49.88363908236119	92.0	45.89294795577229
A71EV2A-x5359a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	51.541554975178	92.0	47.41823057716377
A71EV2A-x4899a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.05450052383485	92.0	37.77014048192806
A71EV2A-x4706a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.69057276863863	90.47619047619048	38.62480393353019
A71EV2A-x4445b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.55110175989383	94.73684210526316	37.469464825162575
A71EV2A-x3571b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.23148668266076	96.15384615384616	40.60719873332766
A71EV2A-x0526a	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	53.37532864815675	64.28571428571429	34.312711273815054
A71EV2A-x4451a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.13051059767624	95.65217391304348	40.29874926734249
A71EV2A-x7580b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.54437086614206	92.0	41.90082119685069
A71EV2A-x0836a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	51.97290703599639	93.33333333333331	48.50804656692995
A71EV2A-x6844a	4fvd__1__2.A__2.B__2.A__2.B	2012-06-29 00:00:00	43.22341334476394	84.0	36.30766720960171
A71EV2A-x4509a	4fvd__1__2.A__2.B__2.A__2.B	2012-06-29 00:00:00	44.712688750056806	86.36363636363636	38.615503920503606
A71EV2A-x5261a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.85878317841304	96.0	40.184431851276514
A71EV2A-x0836b	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	39.40555991794083	69.23076923076923	27.280772250882112
A71EV2A-x4959b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.45249205644868	91.30434782608695	39.6740144863227
A71EV2A-x4426a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.41315334896419	92.5925925925926	43.90106791570758
A71EV2A-x5758b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.92665759889376	92.5925925925926	39.74690518416089
A71EV2A-x3221a	4fvd__1__2.A__2.B__2.A__2.B	2012-06-29 00:00:00	45.186717107669466	84.0	37.95684237044235
A71EV2A-x5475a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.91549943686927	91.30434782608695	35.53154296409803
A71EV2A-x6948b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.46932797770389	88.46153846153847	32.26132859566113
A71EV2A-x6980a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.43772273449191	92.3076923076923	39.17328252414637
A71EV2A-x1180a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	52.44248743582405	60.0	31.465492461494428
A71EV2A-x4778a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.43152565738989	92.5925925925926	37.43659783091656
A71EV2A-x6920a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.29562625955634	92.0	33.39197615879184
A71EV2A-x1148a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	52.21068977300124	92.3076923076923	48.19448286738576
A71EV2A-x5699a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.864753633562	92.5925925925926	40.61551262366852
A71EV2A-x7250a	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	43.52894812765218	73.07692307692308	31.80961593943813
A71EV2A-x5339a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.84594089196788	92.0	42.17826562061045
A71EV2A-x0515a	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	55.34122253852372	72.22222222222223	39.96866072226714
A71EV2A-x5381a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.08692681598284	91.66666666666669	42.2463495813176
A71EV2A-x0443a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.07847946287912	87.5	38.56866953001924
A71EV2A-x7353a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.09884267702743	92.0	32.29093526286523
A71EV2A-x5247a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.25204539625768	92.0	39.79188176455706
A71EV2A-x5599a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.08246725837941	91.66666666666669	44.0755949868478
A71EV2A-x4596a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.10444767518975	91.66666666666669	43.179077035590616
A71EV2A-x5200a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.67686577168392	96.0	42.88979114081656
A71EV2A-x7307a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	34.69070027688386	76.92307692307692	26.685154059141432
A71EV2A-x4721a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.18196113328148	90.0	37.96376501995333
A71EV2A-x5466a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.0464071768015	91.30434782608695	37.47715437881876
A71EV2A-x5687a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.09064487083691	92.0	40.563393281169965
A71EV2A-x5106a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.80356254337306	95.65217391304348	37.1164511284438
A71EV2A-x4895b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.70671854098586	91.66666666666669	40.98115866257038
A71EV2A-x5608a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.342051152613614	95.45454545454544	42.32650337294936
A71EV2A-x7461a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.96992560377837	92.3076923076923	37.818392865026176
A71EV2A-x3883a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.16530858289216	92.3076923076923	40.76797715343892
A71EV2A-x5388a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.120072654004666	88.88888888888889	39.21784235911526
A71EV2A-x5036b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.414865690054114	91.66666666666669	36.13029354921628
A71EV2A-x7167a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.933199643772014	92.0	35.81854367227025
A71EV2A-x1084a	3zza__1__2.A__2.B__2.A__2.B	2011-08-31 00:00:00	47.30212916145205	33.333333333333336	15.767376387150684
A71EV2A-x7545b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.9199089506455	92.0	39.486316234593865
A71EV2A-x4735a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.0647323871105	85.71428571428571	41.19834204609472
A71EV2A-x3264a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.30524060375635	92.3076923076923	43.66637594192894
A71EV2A-x3571a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.06477303145789	92.3076923076923	39.75209818288421
A71EV2A-x5079a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.43581689626855	91.30434782608695	39.65878934007128
A71EV2A-x4463a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.97250901587245	95.83333333333331	40.22365447354442
A71EV2A-x7389a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.21066953001033	92.3076923076923	33.425233412317226
A71EV2A-x4260a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	49.11495296637861	95.83333333333331	47.06849659277949
A71EV2A-x5884a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.39404492033473	92.3076923076923	34.51757992646283
A71EV2A-x3685a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	54.32682253219543	72.0	39.11531222318071
A71EV2A-x4644a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.60689089246626	91.66666666666669	38.13964998476074
A71EV2A-x4390a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	59.09743410245402	76.92307692307692	45.45956469419539
A71EV2A-x4274a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.10320318428008	95.83333333333331	46.09890305160175
A71EV2A-x7560b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.85273552873758	91.66666666666669	33.781674234676125
A71EV2A-x6739a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	29.66905139542066	85.71428571428571	25.430615481789136
A71EV2A-x4018b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.05216719664639	95.45454545454544	43.00434141498064
A71EV2A-x4895a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.973107969482015	90.9090909090909	40.88464360862002
A71EV2A-x3862a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.1491686893837	91.30434782608695	37.57098010769816
A71EV2A-x0473a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	49.99449797912533	61.53846153846154	30.76584491023097
A71EV2A-x0152b	6w5l__3__1.C__1.G__1.C__1.G	2020-03-13 00:00:00	45.688422066514654	38.46153846153846	17.57247002558256
A71EV2A-x0911a	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	36.75042928032064	69.23076923076923	25.442604886375825
A71EV2A-x5424a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.49811105856509	96.0	43.67818661622248
A71EV2A-x5289a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.74253868998248	91.66666666666669	35.51399379915062
A71EV2A-x4883b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.2065276697365	95.65217391304348	45.15406994496535
A71EV2A-x5584b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.896343231603424	90.9090909090909	37.17849384691221
A71EV2A-x5779a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.25726787159743	88.88888888888889	37.562015885864376
A71EV2A-x7333a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.31525461309656	92.0	39.85003424404884
A71EV2A-x7301b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.836426044948894	92.0	38.48951196135298
A71EV2A-x4331a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.47812100200439	91.66666666666669	44.4382775851707
A71EV2A-x4711a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.41097509237444	91.66666666666669	41.62672716800991
A71EV2A-x4943a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.28100192284609	91.66666666666669	44.25758509594226
A71EV2A-x7368a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.71828246888055	88.88888888888889	35.30513997233827
A71EV2A-x7043a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.08433875349167	92.0	33.197591653212335
A71EV2A-x5082b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.46836112647194	95.83333333333331	41.657179412868935
A71EV2A-x5262a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.875295454735095	95.23809523809524	40.83361471879533
A71EV2A-x3618a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.014204277807536	90.0	33.31278385002678
A71EV2A-x0437a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	52.825011340165	87.5	46.22188492264437
A71EV2A-x7044a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.2586382695112	89.28571428571429	35.05235559777786
A71EV2A-x0922a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	56.0553646774514	86.95652173913044	48.74379537169687
A71EV2A-x7154a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	33.12938250726847	92.3076923076923	30.58096846824781
A71EV2A-x3914a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.22735479893392	96.0	41.498260606976565
A71EV2A-x6932a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.56901138164106	92.0	37.32349047110978
A71EV2A-x3986b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.54213721453492	91.66666666666669	36.24695911332368
A71EV2A-x3223a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.94455912102593	85.71428571428571	33.38105067516508
A71EV2A-x5039b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.36730906689776	95.83333333333331	41.560337855777
A71EV2A-x5539a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.91744909722077	92.0	40.40405316944311
A71EV2A-x5427a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.30226867398712	90.9090909090909	42.09297152180648
A71EV2A-x7501a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.4188379761972	92.0	32.58533093810142
A71EV2A-x4712a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.50943121534806	91.66666666666669	39.88364528073573
A71EV2A-x6027a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.49339192012643	92.0	40.93392056651631
A71EV2A-x5830a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.52937751778731	92.0	39.12702731636433
A71EV2A-x0351a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.182599887734334	94.44444444444444	36.06134433841576
A71EV2A-x0351b	3sud__4__1.D__1.L__1.D__1.L	2011-07-11 00:00:00	54.91435155368152	33.333333333333336	18.30478385122717
A71EV2A-x4415a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	45.653206636705335	79.16666666666667	36.14212192072506
A71EV2A-x4546a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.48115778812082	95.65217391304348	43.503716145159046
A71EV2A-x4526a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.13845865644679	95.0	39.08153572362444
A71EV2A-x4319a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.16415476762194	92.3076923076923	42.61306593934332
A71EV2A-x3419a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.04842061010927	92.85714285714286	43.68781913795861
A71EV2A-x5879b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.60509870171661	92.3076923076923	34.712398801584555
A71EV2A-x5277a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	54.90386498357488	75.0	41.17789873768116
A71EV2A-x3990a	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	53.02508392715606	69.23076923076923	36.70967348803112
A71EV2A-x4538a	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	55.4089482044565	75.0	41.55671115334238
A71EV2A-x6847a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.08730566322976	88.46153846153847	30.15415500978017
A71EV2A-x3193a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.40376136241814	95.65217391304348	40.56011956405214
A71EV2A-x4571a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.57041259406498	91.66666666666669	36.27287821122624
A71EV2A-x7475b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.62840903194278	92.3076923076923	32.887762183331795
A71EV2A-x7026b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.56626902838087	92.0	32.720967506110405
A71EV2A-x7589a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	33.11226291126882	92.3076923076923	30.565165764248142
A71EV2A-x4031b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.0739733091156	95.83333333333331	44.154224421235774
A71EV2A-x5015a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	48.053679491269904	78.26086956521739	37.60722742795036
A71EV2A-x4449b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.66733261877687	95.45454545454544	38.81881749974155
A71EV2A-x6821a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	30.97760270309316	89.28571428571429	27.658573842047467
A71EV2A-x4461a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.997211155409765	95.23809523809524	44.75924871943788
A71EV2A-x7151a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	30.25036649686509	92.3076923076923	27.92341522787547
A71EV2A-x5226a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.51492887089694	96.0	44.65433171606106
A71EV2A-x7372a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.38972112247671	92.3076923076923	34.513588728440034
A71EV2A-x4447a	7ara__1__1.A__1.C__1.A__1.C	2020-10-23 00:00:00	49.676255429380014	78.26086956521739	38.87706946647131
A71EV2A-x4544a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.32169479549496	92.0	38.01595921185537
A71EV2A-x4644b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.496503062430406	91.30434782608695	37.88811149178428
A71EV2A-x4017a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.76238208731411	92.0	40.261391520328985
A71EV2A-x4406a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.39304357297356	88.46153846153847	38.38615392993815
A71EV2A-x5247b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.5553158993761	92.0	39.15089062742601
A71EV2A-x4472a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.32313689652272	90.47619047619048	38.292361953996746
A71EV2A-x4979b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.91669034537619	95.45454545454544	43.82956805694999
A71EV2A-x5802b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.180605245075455	95.65217391304348	43.21623110398522
A71EV2A-x5676a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.84659711239462	95.83333333333331	38.186322232711504
A71EV2A-x4409a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	53.17664223648229	88.46153846153847	47.04087582458049
A71EV2A-x5489b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.03608523116438	95.65217391304348	44.99103804720072
A71EV2A-x4209a	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	53.74195380771533	76.0	40.84388489386366
A71EV2A-x3522a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.38645798533781	89.47368421052632	31.661567671091728
A71EV2A-x6791a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	37.46602151509641	88.88888888888889	33.30313023564125
A71EV2A-x4940a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	47.4500968786416	92.0	43.65408912835028
A71EV2A-x4827b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.33327545019496	96.0	44.47994443218716
A71EV2A-x7025a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.98446967778264	92.3076923076923	32.293356625645515
A71EV2A-x7491b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.37218897310329	92.0	38.98241385525503
A71EV2A-x7533a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	36.70675294739123	92.0	33.77021271159993
A71EV2A-x3450a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.08414902536981	92.3076923076923	41.61613756187983
A71EV2A-x4874a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	43.33417569389811	95.45454545454544	41.36444043508455
A71EV2A-x5728a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.38623822766342	96.15384615384616	40.75599829583022
A71EV2A-x5461a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.46352496968309	92.3076923076923	36.42786920278439
A71EV2A-x0333a	5c1u__2__1.B__1.D__1.B__1.D	2015-06-15 00:00:00	78.39191445787228	28.571428571428573	22.39768984510637
A71EV2A-x6028a	4fvd__1__2.A__2.B__2.A__2.B	2012-06-29 00:00:00	34.81755835667203	77.77777777777777	27.080323166300463
A71EV2A-x4877b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.96423734748954	95.65217391304348	46.83535746281608
A71EV2A-x0812a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	48.96187401480031	91.66666666666669	44.88171784690029
A71EV2A-x4583a	7ara__1__2.B__2.E__2.B__2.E	2020-10-23 00:00:00	49.60224666925949	77.27272727272727	38.32900878988234
A71EV2A-x3189a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.14671187523288	95.83333333333331	40.390598880431504
A71EV2A-x5219a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	50.99974654664451	90.9090909090909	46.36340595149501
A71EV2A-x7446a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	32.666892036964974	92.3076923076923	30.154054187967667
A71EV2A-x1068b	6vj7__1__1.B_1.D__1.BD__1.B__1.BD	2020-01-15 00:00:00	64.75236359200426	14.285714285714286	9.25033765600061
A71EV2A-x6934a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.79215014246103	92.3076923076923	32.11583090073326
A71EV2A-x0451a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	50.28848737921532	90.0	45.25963864129379
A71EV2A-x5425a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.89898043244192	95.45454545454544	40.94902677642183
A71EV2A-x0487a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	57.1501228743094	95.0	54.292616730593934
A71EV2A-x4381a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.35367996902802	92.0	38.04538557150578
A71EV2A-x5431a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.49552226958424	95.83333333333331	42.64154217501822
A71EV2A-x0237a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	54.44374442576076	88.23529411764706	48.03859802273008
A71EV2A-x3186a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.74007888877768	91.30434782608695	37.1974633332318
A71EV2A-x7035a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	34.672311794717295	92.5925925925926	32.10399240251602
A71EV2A-x1105a	1ppg__1__3.A__3.C__3.A__3.C	1991-10-24 00:00:00	44.4799007900728	42.85714285714285	19.062814624316918
A71EV2A-x4295a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	45.69169229780274	92.0	42.03635691397852
A71EV2A-x5777b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	39.54294264409248	95.65217391304348	37.823684268262376
A71EV2A-x5339b	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.754874905769576	92.0	37.49448491330801
A71EV2A-x4333a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.19549571986354	95.45454545454544	42.186609550778826
A71EV2A-x4924a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	41.16347341021581	95.65217391304348	39.37375717498903
A71EV2A-x5854a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	42.177580834457096	92.3076923076923	38.93315153949886
A71EV2A-x7558a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	38.88199994715436	92.5925925925926	36.001851802920704
A71EV2A-x4311a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	44.23430233754394	95.65217391304348	42.31107180112898
A71EV2A-x3181a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	40.71811620766781	88.88888888888889	36.1938810734825
A71EV2A-x7161a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	35.92758507236004	92.3076923076923	33.1639246821785
A71EV2A-x0719a	7da6__1__1.A__1.B__1.A__1.B	2020-10-15 00:00:00	46.17465322731138	94.44444444444444	43.60939471468297
