complex_id,most_similar_fragment,ECFP4_Tanimoto_Similarity,alignment_ok,failure_reason
A71EV2A-x6938a,A71EV2A-x0926a,0.4032258064516129,True,
A71EV2A-x6944a,A71EV2A-x0926a,0.2727272727272727,True,
A71EV2A-x6945a,A71EV2A-x0926a,0.2602739726027397,True,
A71EV2A-x6948a,A71EV2A-x0926a,0.373134328358209,True,
A71EV2A-x6948b,A71EV2A-x0926a,0.373134328358209,True,
A71EV2A-x6955a,A71EV2A-x0926a,0.36231884057971014,True,
A71EV2A-x6955b,A71EV2A-x0926a,0.36231884057971014,True,
A71EV2A-x6973a,A71EV2A-x0926a,0.30303030303030304,True,
A71EV2A-x6980a,A71EV2A-x0812a,0.20588235294117646,True,
A71EV2A-x6991a,A71EV2A-x0926a,0.2835820895522388,True,
A71EV2A-x7002a,A71EV2A-x0926a,0.2,True,
A71EV2A-x7008a,A71EV2A-x0926a,0.36764705882352944,True,
A71EV2A-x7011a,A71EV2A-x0926a,0.4032258064516129,True,
A71EV2A-x7015a,A71EV2A-x0926a,0.390625,True,
A71EV2A-x7018a,A71EV2A-x0926a,0.421875,True,
A71EV2A-x7021a,A71EV2A-x0739a,0.20253164556962025,True,
A71EV2A-x7024a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7025a,A71EV2A-x0926a,0.3880597014925373,True,
A71EV2A-x7026a,A71EV2A-x0926a,0.4098360655737705,True,
A71EV2A-x7026b,A71EV2A-x0926a,0.4098360655737705,True,
A71EV2A-x7031a,A71EV2A-x0926a,0.3880597014925373,True,
A71EV2A-x7032a,A71EV2A-x0515a,0.21739130434782608,True,
A71EV2A-x7035a,A71EV2A-x0926a,0.2903225806451613,True,
A71EV2A-x7038a,A71EV2A-x0926a,0.296875,True,
A71EV2A-x7043a,A71EV2A-x0926a,0.3472222222222222,True,
A71EV2A-x7043b,A71EV2A-x0926a,0.3472222222222222,True,
A71EV2A-x7044a,A71EV2A-x0926a,0.22077922077922077,True,
A71EV2A-x7046a,A71EV2A-x0926a,0.19736842105263158,True,
A71EV2A-x7050a,A71EV2A-x0926a,0.19753086419753085,True,
A71EV2A-x7056a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7070a,A71EV2A-x0515a,0.21739130434782608,True,
A71EV2A-x7071a,A71EV2A-x0926a,0.2857142857142857,True,
A71EV2A-x7093a,A71EV2A-x0926a,0.4032258064516129,True,
A71EV2A-x7095a,A71EV2A-x0926a,0.37142857142857144,True,
A71EV2A-x7096a,A71EV2A-x0926a,0.3787878787878788,True,
A71EV2A-x7101a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7127a,A71EV2A-x0926a,0.352112676056338,True,
A71EV2A-x7130a,A71EV2A-x0926a,0.33783783783783783,True,
A71EV2A-x7132a,A71EV2A-x0926a,0.3472222222222222,True,
A71EV2A-x7135a,A71EV2A-x0926a,0.3968253968253968,True,
A71EV2A-x7147a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7151a,A71EV2A-x0926a,0.3333333333333333,True,
A71EV2A-x7154a,A71EV2A-x0926a,0.35714285714285715,True,
A71EV2A-x7161a,A71EV2A-x0926a,0.45161290322580644,True,
A71EV2A-x7167a,A71EV2A-x0926a,0.3582089552238806,True,
A71EV2A-x7167b,A71EV2A-x0926a,0.3582089552238806,True,
A71EV2A-x7169a,A71EV2A-x0926a,0.35714285714285715,True,
A71EV2A-x7170a,A71EV2A-x0926a,0.3472222222222222,True,
A71EV2A-x7172a,A71EV2A-x0926a,0.423728813559322,True,
A71EV2A-x7175a,A71EV2A-x0926a,0.45161290322580644,True,
A71EV2A-x7176a,A71EV2A-x0926a,0.36231884057971014,True,
A71EV2A-x7184a,A71EV2A-x0926a,0.21428571428571427,True,
A71EV2A-x7190a,A71EV2A-x0926a,0.373134328358209,True,
A71EV2A-x7238a,A71EV2A-x0926a,0.43548387096774194,True,
A71EV2A-x7246a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7247a,A71EV2A-x0926a,0.3472222222222222,True,
A71EV2A-x7250a,A71EV2A-x0926a,0.4098360655737705,True,
A71EV2A-x7251a,A71EV2A-x0926a,0.390625,True,
A71EV2A-x7254a,A71EV2A-x0926a,0.3968253968253968,True,
A71EV2A-x7256a,A71EV2A-x0926a,0.21428571428571427,True,
A71EV2A-x7257a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7259a,A71EV2A-x0926a,0.4098360655737705,True,
A71EV2A-x7260a,A71EV2A-x0926a,0.36923076923076925,True,
A71EV2A-x7261a,A71EV2A-x0926a,0.34782608695652173,True,
A71EV2A-x7263a,A71EV2A-x0926a,0.3472222222222222,True,
A71EV2A-x7284a,A71EV2A-x0926a,0.36764705882352944,True,
A71EV2A-x7287a,A71EV2A-x0739a,0.21518987341772153,True,
A71EV2A-x7297a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7301a,A71EV2A-x0926a,0.36363636363636365,True,
A71EV2A-x7301b,A71EV2A-x0926a,0.36363636363636365,True,
A71EV2A-x7307a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7309a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7316a,A71EV2A-x0926a,0.40625,True,
A71EV2A-x7317a,A71EV2A-x0926a,0.4166666666666667,True,
A71EV2A-x7317b,A71EV2A-x0926a,0.4166666666666667,True,
A71EV2A-x7318a,A71EV2A-x0926a,0.36231884057971014,True,
A71EV2A-x7321a,A71EV2A-x1019a,0.265625,True,
A71EV2A-x7323a,A71EV2A-x0926a,0.2054794520547945,True,
A71EV2A-x7333a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7334a,A71EV2A-x0926a,0.423728813559322,True,
A71EV2A-x7334b,A71EV2A-x0926a,0.423728813559322,True,
A71EV2A-x7338a,A71EV2A-x0926a,0.3787878787878788,True,
A71EV2A-x7339a,A71EV2A-x0926a,0.4166666666666667,True,
A71EV2A-x7350a,A71EV2A-x0926a,0.20270270270270271,True,
A71EV2A-x7350b,A71EV2A-x0926a,0.20270270270270271,True,
A71EV2A-x7353a,A71EV2A-x0926a,0.45161290322580644,True,
A71EV2A-x7353b,A71EV2A-x0926a,0.45161290322580644,True,
A71EV2A-x7359a,A71EV2A-x1019a,0.26666666666666666,True,
A71EV2A-x7368a,A71EV2A-x0926a,0.19736842105263158,True,
A71EV2A-x7369a,A71EV2A-x0926a,0.19480519480519481,True,
A71EV2A-x7369b,A71EV2A-x0926a,0.19480519480519481,True,
A71EV2A-x7372a,A71EV2A-x0926a,0.4166666666666667,True,
A71EV2A-x7379a,A71EV2A-x0926a,0.2054794520547945,True,
A71EV2A-x7389a,A71EV2A-x0926a,0.423728813559322,True,
A71EV2A-x7410a,A71EV2A-x0926a,0.2,True,
A71EV2A-x7420a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7424a,A71EV2A-x0926a,0.390625,True,
A71EV2A-x7427a,A71EV2A-x0926a,0.38461538461538464,True,
A71EV2A-x7430a,A71EV2A-x0926a,0.4126984126984127,True,
A71EV2A-x7432a,A71EV2A-x0926a,0.3968253968253968,True,
A71EV2A-x7433a,A71EV2A-x0926a,0.36764705882352944,True,
A71EV2A-x7436a,A71EV2A-x0926a,0.373134328358209,True,
A71EV2A-x7436b,A71EV2A-x0926a,0.373134328358209,True,
A71EV2A-x7442a,A71EV2A-x0926a,0.375,True,
A71EV2A-x7445a,A71EV2A-x0926a,0.21428571428571427,True,
A71EV2A-x7446a,A71EV2A-x0926a,0.36764705882352944,True,
A71EV2A-x7448a,A71EV2A-x0926a,0.23076923076923078,True,
A71EV2A-x7459a,A71EV2A-x0926a,0.2112676056338028,True,
A71EV2A-x7461a,A71EV2A-x0926a,0.2112676056338028,True,
A71EV2A-x7465a,A71EV2A-x0926a,0.2112676056338028,True,
A71EV2A-x7465b,A71EV2A-x0926a,0.2112676056338028,True,
A71EV2A-x7475a,A71EV2A-x0926a,0.4098360655737705,True,
A71EV2A-x7475b,A71EV2A-x0926a,0.4098360655737705,True,
A71EV2A-x7491a,A71EV2A-x0926a,0.3968253968253968,True,
A71EV2A-x7491b,A71EV2A-x0926a,0.3968253968253968,True,
A71EV2A-x7501a,A71EV2A-x0926a,0.4166666666666667,True,
A71EV2A-x7501b,A71EV2A-x0926a,0.4166666666666667,True,
A71EV2A-x7510a,A71EV2A-x0926a,0.4032258064516129,True,
A71EV2A-x7510b,A71EV2A-x0926a,0.4032258064516129,True,
A71EV2A-x7515a,A71EV2A-x0926a,0.2112676056338028,True,
A71EV2A-x7533a,A71EV2A-x0926a,0.4166666666666667,True,
A71EV2A-x7533b,A71EV2A-x0926a,0.4166666666666667,True,
A71EV2A-x7545a,A71EV2A-x0926a,0.43859649122807015,True,
A71EV2A-x7545b,A71EV2A-x0926a,0.43859649122807015,True,
A71EV2A-x7558a,A71EV2A-x0926a,0.30158730158730157,True,
A71EV2A-x7560a,A71EV2A-x0926a,0.43859649122807015,True,
A71EV2A-x7560b,A71EV2A-x0926a,0.43859649122807015,True,
A71EV2A-x7570a,A71EV2A-x0926a,0.3787878787878788,True,
A71EV2A-x7576a,A71EV2A-x0926a,0.2361111111111111,True,
A71EV2A-x7576b,A71EV2A-x0926a,0.2361111111111111,True,
A71EV2A-x7580a,A71EV2A-x0926a,0.22058823529411764,True,
A71EV2A-x7580b,A71EV2A-x0926a,0.22058823529411764,True,
A71EV2A-x7589a,A71EV2A-x0926a,0.4090909090909091,True,
A71EV2A-x7597a,A71EV2A-x0926a,0.4032258064516129,True,
A71EV2A-x7608a,A71EV2A-x0926a,0.2,True,
A71EV2A-x7613a,A71EV2A-x1019a,0.265625,True,
A71EV2A-x7622a,A71EV2A-x0926a,0.21428571428571427,True,
A71EV2A-x7631a,A71EV2A-x0926a,0.2459016393442623,True,
